row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,principal_diagnosis_code,diagnosis_description,diagnosis_version,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
7239855,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,20,H69,Other and unspecified disorders of Eustachian tube,0,29,232,"$1,530.78",$76.53,$73.88,"$1,456.78",$72.83,$67.31,$74.00,$3.70,$1.50
7241079,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,53,N20,Calculus of kidney and ureter,0,901,577,"$80,384.52","$1,516.68",$197.57,"$79,974.52","$1,508.95",$185.86,$410.00,$7.73,$0.00
7244583,2019,163,Washington,MEDICARE,3,45 - 64 years,F,117,H90,Conductive and sensorineural hearing loss,0,409,"1,354","$17,115.06",$146.28,$58.75,"$12,500.81",$106.84,$42.15,"$4,614.25",$39.43,$19.78
6507833,2019,035,Crow Wing,MEDICARE,4,65 - 74 years,F,74,J30,Vasomotor and allergic rhinitis,0,244,888,"$17,424.39",$235.46,$177.37,"$14,348.85",$193.90,$134.86,"$3,075.54",$41.56,$25.00
6509153,2019,035,Crow Wing,MEDICARE,4,65 - 74 years,M,251,Z79,Long term (current) drug therapy,0,"1,510","3,002","$61,461.12",$244.86,$128.43,"$54,021.33",$215.22,$109.26,"$7,439.79",$29.64,$0.00
6510713,2019,035,Crow Wing,MEDICARE,5,75 years and older,M,137,R31,Hematuria,0,"1,115","1,578","$117,000.51",$854.01,$297.90,"$97,594.40",$712.36,$271.25,"$19,406.11",$141.65,$38.50
6512105,2019,037,Dakota,COMMERCIAL,1,18 years and under,M,47,H57,Other disorders of eye and adnexa,0,71,534,"$13,308.05",$283.15,$199.00,"$8,548.55",$181.88,$148.25,"$4,759.50",$101.26,$30.00
6513113,2019,037,Dakota,COMMERCIAL,2,19 - 44 years,F,184,H60,Otitis externa,0,324,"2,140","$45,930.84",$249.62,$170.25,"$29,451.07",$160.06,$103.28,"$16,479.77",$89.56,$30.00
6514241,2019,037,Dakota,COMMERCIAL,2,19 - 44 years,M,788,I10,Essential (primary) hypertension,0,"3,144","8,944","$227,459.37",$288.65,$231.13,"$129,716.86",$164.61,$58.70,"$97,742.51",$124.03,$40.00
6515201,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,F,32,G51,Facial nerve disorders,0,173,372,"$42,697.36","$1,334.29",$570.86,"$33,686.27","$1,052.69",$399.80,"$9,011.09",$281.59,$39.94
6516377,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,M,93,H92,Otalgia and effusion of ear,0,136,"1,089","$21,917.56",$235.67,$189.88,"$10,835.67",$116.51,$102.30,"$11,081.89",$119.16,$63.58
6517601,2019,037,Dakota,COMMERCIAL,4,65 - 74 years,F,34,R26,Abnormalities of gait and mobility,0,228,403,"$10,764.83",$316.61,$134.50,"$8,000.15",$235.29,$69.47,"$2,764.68",$81.31,$40.00
6519305,2019,037,Dakota,COMMERCIAL,5,75 years and older,M,58,H25,Age-related cataract,0,374,691,"$30,639.22",$528.26,$145.85,"$26,627.25",$459.09,$55.97,"$4,011.97",$69.17,$15.00
6520865,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,12,D48,Neoplasm of uncertain behavior of other and unsp sites,0,46,144,"$17,982.42","$1,498.53",$148.05,"$17,982.42","$1,498.53",$148.05,$0.00,$0.00,$0.00
6521897,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,24,D68,Other coagulation defects,0,484,276,"$43,857.50","$1,827.39",$68.18,"$43,810.90","$1,825.45",$68.18,$46.60,$1.94,$0.00
6522737,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,22,S50,Superficial injury of elbow and forearm,0,60,262,"$3,870.99",$175.95,$82.61,"$3,812.49",$173.29,$81.11,$58.50,$2.65,$0.00
6524129,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,17,E13,Other specified diabetes mellitus,0,444,191,"$51,951.10","$3,055.94",$156.49,"$51,916.70","$3,053.92",$156.49,$34.40,$2.02,$0.00
6525281,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,15,F91,Conduct disorders,0,420,173,"$26,166.22","$1,744.41",$259.75,"$26,153.42","$1,743.56",$259.75,$12.80,$0.85,$0.00
6527057,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,11,R39,Oth and unsp symptoms and signs involving the GU sys,0,57,118,"$4,409.44",$400.85,$298.59,"$4,374.84",$397.71,$298.59,$34.60,$3.14,$0.00
6529889,2019,037,Dakota,MEDICARE,3,45 - 64 years,F,17,D63,Anemia in chronic diseases classified elsewhere,0,91,200,"$7,160.49",$421.20,$54.06,"$7,094.45",$417.32,$54.06,$66.04,$3.88,$0.00
6530993,2019,037,Dakota,MEDICARE,3,45 - 64 years,M,19,F90,Attention-deficit hyperactivity disorders,0,101,228,"$9,007.49",$474.07,$133.32,"$6,739.82",$354.72,$106.22,"$2,267.67",$119.35,$49.72
6532169,2019,037,Dakota,MEDICARE,4,65 - 74 years,F,119,I89,Oth noninfective disorders of lymphatic vessels and nodes,0,"1,097","1,394","$109,843.67",$923.05,$305.54,"$97,922.77",$822.88,$260.72,"$11,920.90",$100.17,$34.93
6533177,2019,037,Dakota,MEDICARE,4,65 - 74 years,M,"2,090",H52,Disorders of refraction and accommodation,0,"4,567","25,052","$260,394.14",$124.59,$150.86,"$240,926.49",$115.27,$144.94,"$19,467.65",$9.31,$0.00
6534161,2019,037,Dakota,MEDICARE,5,75 years and older,F,175,G20,Parkinson's disease,0,"4,646","1,965","$761,646.66","$4,352.26",$709.89,"$735,465.51","$4,202.66",$581.37,"$26,181.15",$149.60,$65.13
6535289,2019,037,Dakota,MEDICARE,5,75 years and older,M,14,H44,Disorders of globe,0,92,162,"$8,603.98",$614.57,$169.52,"$7,375.59",$526.82,$135.58,"$1,228.39",$87.74,$32.02
6536993,2019,039,Dodge,COMMERCIAL,3,45 - 64 years,F,22,F41,Other anxiety disorders,0,78,253,"$12,780.02",$580.91,$298.02,"$8,823.24",$401.05,$58.79,"$3,956.78",$179.85,$141.53
6542801,2019,039,Dodge,MEDICARE,4,65 - 74 years,M,26,H90,Conductive and sensorineural hearing loss,0,90,312,"$9,597.41",$369.13,$148.68,"$5,549.14",$213.42,$99.83,"$4,048.27",$155.70,$34.53
7190049,2019,153,Todd,MEDICARE,5,75 years and older,F,31,H61,Other disorders of external ear,0,67,372,"$6,983.45",$225.27,$265.24,"$5,881.38",$189.72,$211.10,"$1,102.07",$35.55,$20.00
7196073,2019,155,Traverse,MEDICARE,5,75 years and older,M,14,M47,Spondylosis,0,55,168,"$8,832.34",$630.88,$309.80,"$6,846.63",$489.04,$230.34,"$1,985.71",$141.83,$35.87
7200777,2019,157,Wabasha,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,15,B35,Dermatophytosis,0,65,178,"$2,512.12",$167.47,$87.75,"$2,479.12",$165.27,$87.75,$33.00,$2.20,$0.00
7204977,2019,157,Wabasha,MEDICARE,5,75 years and older,F,20,I65,"Occls and stenosis of precerb art, not rslt in cereb infrc",0,92,229,"$25,144.60","$1,257.23",$221.70,"$23,848.19","$1,192.40",$194.33,"$1,296.41",$64.82,$7.92
7209969,2019,159,Wadena,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,17,D50,Iron deficiency anemia,0,233,201,"$15,814.68",$930.27,$310.97,"$15,787.68",$928.68,$310.97,$27.00,$1.58,$0.00
7212897,2019,159,Wadena,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,15,I50,Heart failure,0,583,160,"$65,249.06","$4,349.93",$558.86,"$63,535.26","$4,235.68",$555.66,"$1,713.80",$114.25,$0.00
7216113,2019,159,Wadena,MEDICARE,4,65 - 74 years,M,13,R30,Pain associated with micturition,0,52,156,"$3,411.52",$262.42,$273.75,"$3,072.65",$236.35,$230.77,$338.87,$26.06,$14.83
7219929,2019,161,Waseca,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,18,J35,Chronic diseases of tonsils and adenoids,0,147,214,"$29,936.52","$1,663.14",$543.62,"$29,936.52","$1,663.14",$543.62,$0.00,$0.00,$0.00
7225305,2019,161,Waseca,MEDICARE,4,65 - 74 years,F,20,R41,Oth symptoms and signs w cognitive functions and awareness,0,116,236,"$14,304.17",$715.20,$223.54,"$10,031.25",$501.56,$161.90,"$4,272.92",$213.64,$60.56
7227729,2019,163,Washington,COMMERCIAL,1,18 years and under,F,15,M08,Juvenile arthritis,0,246,172,"$26,987.04","$1,799.13","$1,230.85","$20,107.53","$1,340.50","$1,128.33","$6,879.51",$458.63,$251.91
7228929,2019,163,Washington,COMMERCIAL,1,18 years and under,M,46,S49,Other and unspecified injuries of shoulder and upper arm,0,120,549,"$13,671.46",$297.20,$236.41,"$9,747.30",$211.89,$105.71,"$3,924.16",$85.30,$40.37
7229817,2019,163,Washington,COMMERCIAL,2,19 - 44 years,F,642,O99,Oth maternal diseases classd elsw but compl preg/chldbrth,0,"5,243","7,473","$1,594,369.41","$2,483.44",$499.34,"$1,390,111.67","$2,165.28",$392.22,"$204,257.74",$318.15,$0.00
7230969,2019,163,Washington,COMMERCIAL,2,19 - 44 years,M,191,S61,"Open wound of wrist, hand and fingers",0,667,"2,249","$114,340.66",$598.64,$403.91,"$63,910.14",$334.60,$168.20,"$50,430.52",$264.03,$134.37
7232049,2019,163,Washington,COMMERCIAL,3,45 - 64 years,F,58,S63,Dislocation and sprain of joints and ligaments at wrs/hnd lv,0,220,666,"$53,591.30",$923.98,$353.20,"$41,568.44",$716.69,$295.31,"$12,022.86",$207.29,$39.15
7233153,2019,163,Washington,COMMERCIAL,3,45 - 64 years,M,"2,103",Z13,Encounter for screening for other diseases and disorders,0,"6,663","24,819","$203,001.75",$96.52,$46.17,"$174,255.06",$82.86,$41.48,"$28,746.69",$13.66,$0.00
7235433,2019,163,Washington,COMMERCIAL,5,75 years and older,M,12,I34,Nonrheumatic mitral valve disorders,0,128,134,"$7,580.34",$631.69,$50.22,"$7,365.34",$613.77,$35.22,$215.00,$17.91,$0.00
7237305,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,36,Q67,"Congenital ms deformities of head, face, spine and chest",0,100,381,"$38,298.71","$1,063.85",$242.49,"$38,298.71","$1,063.85",$242.49,$0.00,$0.00,$0.00
7238553,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,125,Z09,Encntr for f/u exam aft trtmt for cond oth than malig neoplm,0,242,"1,426","$11,151.71",$89.21,$58.33,"$10,920.91",$87.36,$55.01,$230.80,$1.84,$0.00
7240185,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,96,N89,Other noninflammatory disorders of vagina,0,466,"1,101","$14,626.89",$152.36,$96.89,"$14,124.29",$147.12,$88.99,$502.60,$5.23,$0.00
7242273,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,12,Z86,Personal history of certain other diseases,0,50,136,"$14,978.21","$1,248.18",$2.75,"$14,518.21","$1,209.85",$2.75,$460.00,$38.33,$0.00
7244889,2019,163,Washington,MEDICARE,3,45 - 64 years,F,61,N63,Unspecified lump in breast,0,297,714,"$23,853.52",$391.04,$245.67,"$19,363.56",$317.43,$208.89,"$4,489.96",$73.60,$39.62
7246161,2019,163,Washington,MEDICARE,4,65 - 74 years,F,35,C85,Oth and unspecified types of non-Hodgkin lymphoma,0,494,406,"$81,813.82","$2,337.53",$483.59,"$67,395.66","$1,925.59",$460.54,"$14,418.16",$411.94,$22.05
7247097,2019,163,Washington,MEDICARE,4,65 - 74 years,M,146,A41,Other sepsis,0,"3,340","1,581","$1,915,921.37","$13,122.74","$8,576.66","$1,808,772.84","$12,388.85","$7,834.58","$107,148.53",$733.89,$273.64
6545777,2019,041,Douglas,COMMERCIAL,2,19 - 44 years,F,16,O02,Other abnormal products of conception,0,194,186,"$55,431.14","$3,464.44",$597.75,"$42,431.93","$2,651.99",$478.21,"$12,999.21",$812.45,$143.11
6549665,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,16,Z20,Contact w and (suspected) exposure to communicable diseases,0,48,185,"$2,057.91",$128.61,$71.83,"$2,057.91",$128.61,$71.83,$0.00,$0.00,$0.00
6552329,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,22,Z98,Other postprocedural states,0,193,259,"$5,832.00",$265.09,$97.25,"$5,829.00",$264.95,$95.75,$3.00,$0.13,$0.00
6555929,2019,041,Douglas,MEDICARE,4,65 - 74 years,F,66,Z98,Other postprocedural states,0,284,789,"$16,397.06",$248.44,$74.27,"$12,808.74",$194.07,$59.16,"$3,588.32",$54.36,$11.85
6557825,2019,041,Douglas,MEDICARE,5,75 years and older,M,29,J45,Asthma,0,186,348,"$39,222.81","$1,352.51",$145.02,"$31,333.27","$1,080.45",$129.53,"$7,889.54",$272.05,$26.43
6562049,2019,043,Faribault,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,53,E11,Type 2 diabetes mellitus,0,"1,417",606,"$129,565.81","$2,444.63",$380.90,"$129,399.61","$2,441.50",$380.90,$166.20,$3.13,$0.00
6566465,2019,043,Faribault,MEDICARE,5,75 years and older,F,11,K29,Gastritis and duodenitis,0,91,132,"$15,500.54","$1,409.14",$783.98,"$12,403.46","$1,127.58",$624.63,"$3,097.08",$281.55,$82.60
6569369,2019,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,174,H52,Disorders of refraction and accommodation,0,822,"2,057","$30,095.94",$172.96,$133.49,"$30,095.94",$172.96,$133.49,$0.00,$0.00,$0.00
6573497,2019,045,Fillmore,MEDICARE,3,45 - 64 years,F,55,M99,"Biomechanical lesions, not elsewhere classified",0,524,647,"$15,985.17",$290.63,$163.44,"$10,672.43",$194.04,$111.70,"$5,312.74",$96.59,$60.00
6575345,2019,045,Fillmore,MEDICARE,4,65 - 74 years,M,19,R20,Disturbances of skin sensation,0,115,228,"$5,378.44",$283.07,$159.78,"$4,289.19",$225.74,$134.66,"$1,089.25",$57.32,$30.00
6579137,2019,047,Freeborn,COMMERCIAL,3,45 - 64 years,M,130,Z12,Encounter for screening for malignant neoplasms,0,583,"1,526","$271,807.17","$2,090.82",$620.23,"$269,465.30","$2,072.81",$620.23,"$2,341.87",$18.01,$0.00
6582041,2019,047,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,33,J02,Acute pharyngitis,0,112,378,"$5,532.07",$167.63,$122.27,"$5,441.57",$164.89,$112.58,$90.50,$2.74,$0.00
6586625,2019,047,Freeborn,MEDICARE,4,65 - 74 years,M,89,H40,Glaucoma,0,572,"1,068","$36,303.16",$407.90,$291.32,"$27,414.53",$308.02,$225.68,"$8,888.63",$99.87,$53.93
6588233,2019,047,Freeborn,MEDICARE,5,75 years and older,M,14,K62,Other diseases of anus and rectum,0,91,168,"$8,106.21",$579.01,$351.41,"$6,762.20",$483.01,$330.66,"$1,344.01",$96.00,$40.82
6590825,2019,049,Goodhue,COMMERCIAL,3,45 - 64 years,F,66,R07,Pain in throat and chest,0,458,753,"$120,189.08","$1,821.04",$435.12,"$94,557.75","$1,432.69",$267.28,"$25,631.33",$388.35,$56.06
6593873,2019,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,12,R31,Hematuria,0,58,141,"$2,783.12",$231.92,$138.81,"$2,771.12",$230.92,$137.31,$12.00,$1.00,$0.00
6595961,2019,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,Z97,Presence of other devices,0,24,116,$390.35,$35.48,$6.03,$390.35,$35.48,$6.03,$0.00,$0.00,$0.00
6599585,2019,049,Goodhue,MEDICARE,4,65 - 74 years,M,37,A41,Other sepsis,0,"1,021",409,"$596,015.59","$16,108.52","$11,303.25","$574,154.10","$15,517.67","$11,153.25","$21,861.49",$590.85,$102.30
6601409,2019,049,Goodhue,MEDICARE,5,75 years and older,M,129,H61,Other disorders of external ear,0,354,"1,525","$14,631.20",$113.42,$94.73,"$12,240.38",$94.88,$77.95,"$2,390.82",$18.53,$9.61
6607193,2019,051,Grant,MEDICARE,4,65 - 74 years,F,12,R94,Abnormal results of function studies,0,20,144,$604.11,$50.34,$15.43,$535.80,$44.65,$14.95,$68.31,$5.69,$1.69
6609377,2019,053,Hennepin,COMMERCIAL,1,18 years and under,F,11,Q18,Other congenital malformations of face and neck,0,79,122,"$33,928.51","$3,084.41",$338.18,"$32,296.65","$2,936.05",$284.02,"$1,631.86",$148.35,$20.00
6610937,2019,053,Hennepin,COMMERCIAL,2,19 - 44 years,F,18,D51,Vitamin B12 deficiency anemia,0,158,204,"$16,904.73",$939.15,$124.38,"$15,413.77",$856.32,$66.44,"$1,490.96",$82.83,$9.00
6611873,2019,053,Hennepin,COMMERCIAL,2,19 - 44 years,F,262,S92,"Fracture of foot and toe, except ankle",0,"1,293","2,980","$530,095.84","$2,023.26",$483.02,"$444,545.45","$1,696.73",$220.70,"$85,550.39",$326.52,$128.42
6613049,2019,053,Hennepin,COMMERCIAL,2,19 - 44 years,M,266,S89,Other and unspecified injuries of lower leg,0,626,"3,029","$125,691.71",$472.52,$288.76,"$71,683.37",$269.48,$118.17,"$54,008.34",$203.03,$61.50
6328584,2019,005,Becker,MEDICARE,4,65 - 74 years,M,40,H43,Disorders of vitreous body,0,89,480,"$5,947.73",$148.69,$126.16,"$4,370.68",$109.26,$95.71,"$1,577.05",$39.42,$25.62
6330144,2019,005,Becker,MEDICARE,5,75 years and older,M,214,I08,Multiple valve diseases,0,558,"2,477","$126,779.18",$592.42,$73.97,"$120,491.09",$563.04,$72.65,"$6,288.09",$29.38,$14.83
6332760,2019,007,Beltrami,COMMERCIAL,3,45 - 64 years,F,25,R19,Oth symptoms and signs involving the dgstv sys and abdomen,0,80,300,"$16,568.46",$662.73,$249.00,"$10,193.78",$407.75,$102.43,"$6,374.68",$254.98,$101.95
6335376,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,27,Z03,Encntr for medical obs for susp diseases and cond ruled out,0,53,266,"$5,016.83",$185.80,$131.52,"$5,016.83",$185.80,$131.52,$0.00,$0.00,$0.00
6336888,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,33,R53,Malaise and fatigue,0,183,361,"$12,249.16",$371.18,$179.82,"$12,211.96",$370.05,$179.82,$37.20,$1.12,$0.00
6341112,2019,007,Beltrami,MEDICARE,3,45 - 64 years,F,16,D48,Neoplasm of uncertain behavior of other and unsp sites,0,47,187,"$2,131.81",$133.23,$127.36,"$1,679.72",$104.98,$101.85,$452.09,$28.25,$25.51
6343464,2019,007,Beltrami,MEDICARE,4,65 - 74 years,M,21,G45,Transient cerebral ischemic attacks and related syndromes,0,213,252,"$16,558.76",$788.51,$582.84,"$13,445.71",$640.27,$464.62,"$3,113.05",$148.24,$105.82
6344736,2019,007,Beltrami,MEDICARE,5,75 years and older,F,11,S29,Other and unspecified injuries of thorax,0,31,126,"$1,891.52",$171.95,$10.97,"$1,497.32",$136.12,$7.42,$394.20,$35.83,$1.86
6347256,2019,009,Benton,COMMERCIAL,2,19 - 44 years,F,265,Z30,Encounter for contraceptive management,0,"1,248","3,056","$239,021.35",$901.96,$646.66,"$235,454.00",$888.50,$631.42,"$3,567.35",$13.46,$0.00
6350304,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,16,H91,Other and unspecified hearing loss,0,45,185,"$1,557.70",$97.35,$94.24,"$1,557.70",$97.35,$94.24,$0.00,$0.00,$0.00
6353208,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,36,F33,"Major depressive disorder, recurrent",0,315,399,"$44,964.68","$1,249.01",$403.84,"$44,948.88","$1,248.58",$403.84,$15.80,$0.43,$0.00
6357072,2019,009,Benton,MEDICARE,4,65 - 74 years,M,56,N18,Chronic kidney disease (CKD),0,"1,038",654,"$47,034.45",$839.90,$119.41,"$39,522.97",$705.76,$114.00,"$7,511.48",$134.13,$0.00
6358560,2019,009,Benton,MEDICARE,5,75 years and older,M,229,Z23,Encounter for immunization,0,526,"2,732","$17,031.88",$74.37,$64.49,"$16,568.03",$72.34,$64.49,$463.85,$2.02,$0.00
6365184,2019,013,Blue Earth,COMMERCIAL,2,19 - 44 years,F,17,B07,Viral warts,0,71,196,"$13,904.11",$817.88,$538.40,"$9,658.67",$568.15,$174.30,"$4,245.44",$249.73,$174.30
6368976,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,15,K04,Diseases of pulp and periapical tissues,0,52,180,"$3,395.50",$226.36,$89.92,"$3,395.50",$226.36,$89.92,$0.00,$0.00,$0.00
6370920,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,15,S39,"Oth & unsp injuries of abd, low back, pelv & extrn genitals",0,58,167,"$3,143.04",$209.53,$119.46,"$3,081.04",$205.40,$119.46,$62.00,$4.13,$0.00
6374592,2019,013,Blue Earth,MEDICARE,2,19 - 44 years,M,12,R73,Elevated blood glucose level,0,49,144,$537.72,$44.81,$33.33,$497.55,$41.46,$33.33,$40.17,$3.34,$0.00
6376584,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,F,28,K76,Other diseases of liver,0,118,321,"$8,954.75",$319.81,$94.84,"$7,378.88",$263.53,$89.91,"$1,575.87",$56.28,$21.54
6378024,2019,013,Blue Earth,MEDICARE,5,75 years and older,F,36,H01,Other inflammation of eyelid,0,55,432,"$3,731.24",$103.64,$88.63,"$2,888.75",$80.24,$70.75,$842.49,$23.40,$17.88
6379128,2019,013,Blue Earth,MEDICARE,5,75 years and older,M,233,N40,Benign prostatic hyperplasia,0,"1,245","2,755","$122,273.38",$524.77,$119.41,"$106,697.21",$457.92,$91.29,"$15,576.17",$66.85,$21.71
6383712,2019,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,17,E11,Type 2 diabetes mellitus,0,261,191,"$13,136.64",$772.74,$519.97,"$12,908.64",$759.33,$513.97,$228.00,$13.41,$0.00
6388632,2019,015,Brown,MEDICARE,4,65 - 74 years,M,13,R82,Other and unspecified abnormal findings in urine,0,29,149,$719.18,$55.32,$63.55,$672.39,$51.72,$50.64,$46.79,$3.59,$0.00
6390000,2019,015,Brown,MEDICARE,5,75 years and older,M,158,R06,Abnormalities of breathing,0,984,"1,745","$120,768.84",$764.35,$340.45,"$91,689.11",$580.31,$241.07,"$29,079.73",$184.04,$35.82
6392688,2019,017,Carlton,COMMERCIAL,3,45 - 64 years,F,29,Z48,Encounter for other postprocedural aftercare,0,82,328,"$13,302.55",$458.70,$122.84,"$12,691.58",$437.64,$122.84,$610.97,$21.06,$0.00
7249009,2019,163,Washington,MEDICARE,5,75 years and older,F,41,S91,"Open wound of ankle, foot and toes",0,157,492,"$19,507.40",$475.79,$121.10,"$18,104.62",$441.57,$107.23,"$1,402.78",$34.21,$21.71
7249921,2019,163,Washington,MEDICARE,5,75 years and older,M,398,R73,Elevated blood glucose level,0,"1,280","4,744","$27,710.90",$69.62,$30.50,"$24,708.27",$62.08,$29.96,"$3,002.63",$7.54,$0.00
7255201,2019,165,Watonwan,MEDICARE,3,45 - 64 years,M,14,I25,Chronic ischemic heart disease,0,162,167,"$81,840.97","$5,845.78",$558.49,"$76,961.55","$5,497.25",$541.30,"$4,879.42",$348.53,$26.42
7260289,2019,167,Wilkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,R51,Headache,0,39,127,"$3,790.08",$344.55,$203.06,"$3,759.08",$341.73,$200.06,$31.00,$2.81,$0.00
7266097,2019,169,Winona,COMMERCIAL,3,45 - 64 years,F,158,I10,Essential (primary) hypertension,0,618,"1,839","$61,473.87",$389.07,$362.37,"$27,960.82",$176.96,$129.64,"$33,513.05",$212.10,$109.55
7269865,2019,169,Winona,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,30,S61,"Open wound of wrist, hand and fingers",0,176,338,"$11,386.25",$379.54,$193.42,"$11,205.35",$373.51,$187.05,$180.90,$6.03,$0.00
7274401,2019,169,Winona,MEDICARE,4,65 - 74 years,F,12,F25,Schizoaffective disorders,0,337,144,"$33,019.58","$2,751.63",$554.40,"$30,487.22","$2,540.60",$489.46,"$2,532.36",$211.03,$145.35
7276033,2019,169,Winona,MEDICARE,5,75 years and older,F,778,I10,Essential (primary) hypertension,0,"4,188","9,165","$184,420.40",$237.04,$166.81,"$154,896.92",$199.09,$134.39,"$29,523.48",$37.94,$15.28
7277305,2019,171,Wright,COMMERCIAL,1,18 years and under,F,26,A08,Viral and other specified intestinal infections,0,116,289,"$27,167.94","$1,044.92",$189.17,"$24,172.56",$929.71,$143.82,"$2,995.38",$115.20,$40.00
7278937,2019,171,Wright,COMMERCIAL,2,19 - 44 years,F,34,F98,Oth behav/emotn disord w onset usly occur in chldhd and adol,0,82,382,"$11,248.86",$330.84,$239.73,"$6,603.73",$194.22,$156.00,"$4,645.13",$136.62,$78.92
7280617,2019,171,Wright,COMMERCIAL,3,45 - 64 years,F,39,E83,Disorders of mineral metabolism,0,261,443,"$315,223.30","$8,082.64",$115.36,"$310,859.77","$7,970.76",$48.57,"$4,363.53",$111.88,$1.49
